,1,2,3,4,5,6,7,8,9,10,surv
0,-0.7958469896927486,0.001498112783983922,0.023647322669781697,0.7955133291737585,-0.3531006653195931,0.061152523768356955,-0.06928234564280701,-0.1384553996145417,-0.05483894442100073,-0.08974796986082201,0
1,1.7324495275798903,0.6876867574036939,0.7007460082262342,0.6508084685832072,-0.31907422747220676,0.035832921431491575,0.735974945720164,-0.35245320091263305,-0.16918626296247793,-0.10313264007169429,1
2,0.2773118883950372,-0.8861414560551797,-0.14285406672600579,0.9420384909036426,-0.5444955211493137,0.0031110381113031806,-0.18498457110839933,-0.6470456973724273,0.856992995288695,0.24862406403466145,1
3,1.0929452015699,0.023188727445067305,-0.40665799616675824,-0.5378048677431764,-0.7281269294969253,0.11408831164418948,0.7437090625651703,-0.15480395926098336,0.2036367842175623,-0.045211658223383334,1
4,-0.7902122473311817,-0.15520112395302627,0.04998786203554346,-0.21188848127311455,-0.1522865349382974,-0.13710171902056195,-0.0076723371820890595,-0.060315989937229135,-0.06479635011689293,-0.02416708157573061,0
5,-0.561736161779792,-0.200184064108896,0.8402859879474328,-0.2920035619559443,0.42790296539312245,0.8382308095988187,-0.04242225475587141,0.01860200068070721,0.004617120590816177,0.005998963225888435,0
6,-0.02636131163112482,0.852732854733652,-0.29511422735605974,-0.6200891514391067,-0.5269187512240296,0.15379158461208253,-0.31651297296043285,0.02001543316099548,-0.32411905869581487,0.23876423131860777,0
7,-0.7915388510533106,-0.22212333751793975,0.05262381650223606,-0.16894799844370387,-0.14786958137679534,-0.18533910299677359,0.08730955805237377,0.185802112856878,-0.09811923240629486,-0.038267365224676254,0
8,0.2965644586503706,-1.049256055468895,-0.11398665251210402,-0.09497875529963534,-0.3066112886795727,-0.21026658447682572,0.023123574758836994,-0.03008895821233368,-0.08183472819646546,-0.02228877304915227,1
9,1.2208981460539852,-0.17056087736779513,0.07097644801429837,-0.010781729020075745,1.1773308750780973,-0.4065504714030455,0.04116663035232919,-0.03636644948107588,0.0577823570697335,0.0033283537596866955,1
10,0.32964739027820944,-0.9116769666373578,-0.140649961173339,0.8184243529656449,-0.4583065846024847,-0.05450843430359032,0.019003757300490285,-0.010471780026121138,-0.05635750809188749,-0.036982032154114546,1
11,1.0959839851950433,0.05825512234419623,-0.4121293393068703,-0.5593261327479656,-0.7360932990939855,0.13931201245335825,0.7021043871536888,-0.2519186968945981,0.22421832919716214,-0.026261964158888762,1
12,-0.7963822901986171,0.00350632829018529,0.02524370418357866,0.7900089833006712,-0.34700391162416533,0.06096790359888237,-0.08118573961597839,-0.17068359161170196,-0.06493839155885006,-0.10010143164377623,0
13,-0.7603562330623908,-0.18640180013249089,0.03346332069692642,-0.18731627689372743,-0.18016879799329194,-0.17746540108165,0.06223975287790278,0.19117958911740618,-0.08659143940080671,-0.007133817490964085,0
14,0.2821977085034199,-1.05449184125057,-0.10473260980146629,-0.09474644497178492,-0.290340239676559,-0.2065207426716145,0.014051940499180546,-0.0872579887914167,-0.08283732060750483,-0.038393813211761364,0
15,0.7687356561337143,-0.40654847886028334,-0.9770673133374961,-0.16879827296005817,0.4827556477945786,-0.044352476603230793,-0.0334656537362792,-0.224514284495924,-0.015101241054291035,-0.01903487340417104,1
16,-0.5603888005094746,-0.2649543271437616,0.841033375303499,-0.24634713471437467,0.4249065228008727,0.7921731079144931,0.06392967277722351,0.2978142776496767,-0.02537756194139028,0.0010773447039181508,0
17,-0.31933314916000444,0.41817431616068684,-0.8093630213548687,-0.25044576169054,0.6538680902494836,-0.0271347351287613,0.0001490006245601339,-0.08209029336423844,-0.036866097095297555,-0.05353923094398468,1
18,0.2891816791683718,-1.033075401905683,-0.10988632019146631,-0.10138734040422322,-0.3061692593240964,-0.19104808063505935,0.011671386913668752,-0.08242746633562716,-0.07118604990138894,-0.017459430171812434,0
19,0.7449788263632942,-0.7542126942802012,0.9332719087581252,0.02733778168281881,0.383567416869215,-0.5240515195456196,0.028020514810008213,-0.03415038219712908,0.017865030226233446,0.018040173541210458,1
20,-0.3147496329489188,0.434128883784045,-0.8116183739298901,-0.25729610579863094,0.6460512744234362,-0.016748982862257112,-0.010229185980364035,-0.1033066209094529,-0.030247250532829215,-0.045228946703643316,0
21,-0.2637986990591139,0.47499415862080224,-0.8154591199057517,-0.3049171024177767,0.605989689394387,-0.035447023533540394,-0.2099755351922367,-0.03409518139796465,0.09074714903570845,0.617083283996034,1
22,0.5121160148579422,-1.0922405850136605,0.684278641137115,-0.1782705853864998,0.2866220565801108,0.7739307950877914,-0.02621211017965879,-0.019953013247962805,-0.009081241949673408,-0.003279500256125625,1
23,-0.06165608542311215,0.8177292691075853,-0.2563700525898063,-0.5972670583133995,-0.46170158290472324,0.07995326277272313,-0.14317703865129033,0.1172599799831732,0.03615520888519991,0.06178402703116814,1
24,0.2889685051801219,-1.0821045834676968,-0.10900597882600922,-0.07058255817455743,-0.3032802063567298,-0.2271374158080775,0.07965461158257527,0.09746596047682275,-0.09480029606015483,-0.026502142829095375,0
25,0.3180637861529939,-1.0565621354650192,-0.12637167715375394,-0.08405828631829843,-0.3311108718350999,-0.22642025251265357,0.06218714709026248,0.11870956729872875,-0.0887074949566276,-0.0020883293204073585,1
26,-0.32457337608334896,0.15890807602606757,1.085556865491486,-0.09653202228884462,0.5156135042329087,-0.44492968132469735,-0.003944351973590354,-0.02848195267316395,0.04283769118487007,0.04125700707724841,0
27,-0.028841420226881073,0.7624293691543229,-0.27342871453312645,-0.549352751300218,-0.49413574703594404,0.053811705732269524,-0.005319767399707044,0.3836185070601853,-0.0012011322921174452,0.01912584547503713,0
28,0.5132983428973023,-1.0864331685671278,0.683251032205978,-0.18106721964822825,0.28407792443367436,0.7780191912937818,-0.03055945872083135,-0.029028857175540157,-0.005967999715818754,0.0005687668268948968,1
29,-0.7926003771284372,-0.1668434377916982,0.05203378991688898,-0.2063921071986026,-0.14709387191980075,-0.1452936927093342,0.0010883631726997579,-0.041936439213910964,-0.07145538730208402,-0.03196003243635065,0
30,0.5687469116542992,1.4492034928301005,0.8371599634068065,0.6102889404243258,-0.03692656914185583,0.012095905794629087,-0.11014137116825971,-0.12462293596584903,-0.3281145290746148,-0.02134670222546512,0
31,1.740065782467882,0.6713859970256096,0.6923772185518067,0.6667164927388632,-0.2904899406017247,-0.0242698011675527,-0.48703874776795286,-0.01297736748791221,-0.008733097713081246,-0.6594343466790901,1
32,0.5132765079763756,-1.0864511309557057,0.6832477404794574,-0.18105088414536777,0.2840814355255088,0.7780194420415162,-0.030580077794582657,-0.029096495864120744,-0.0058660246057209995,0.0006085068093193783,1
33,-0.2787495019586046,0.6553293186860458,-0.9196889588851194,0.7883048682096649,0.4790340130723862,0.24703524212647032,0.11357863520915479,0.495560004986766,0.16017620844565045,0.1028288947242662,0
34,0.572392497359976,1.4331388886910652,0.8404688265641806,0.6244548666989008,-0.03906141053443048,-0.0015321430200040294,-0.0794869557145563,-0.049457991475881063,-0.34241248919071654,-0.03243178262628679,0
35,-0.0634628669521545,0.7921073349366945,-0.2715684672035091,-0.5761794511151804,-0.4576814999316724,0.09395750865040164,-0.09063119433535094,0.10841524258463359,0.044550739523621694,0.04293271660582331,0
36,-0.3316262300354499,0.12469537716132476,1.0915735018989237,-0.08011122442016781,0.5306558873471139,-0.46895983044230083,0.02156432698398678,0.024742524541195323,0.02462288364685763,0.018734109814509244,1
37,-0.7960821509515832,0.004962204362908156,0.024987681124755242,0.7893102392650746,-0.3476440393156563,0.06199046652746827,-0.08227121902641772,-0.1729484777939221,-0.06416325031729567,-0.0991430105001693,0
38,0.28592520885868283,-1.0564256016255213,-0.10759734397804033,-0.08716856349592239,-0.30169228969602685,-0.20637682130364016,0.04147934766515902,-0.010781492333106388,-0.08188282466296509,-0.024276797890565985,0
39,0.7458110556238394,-0.7596623212172502,0.9325827309741395,0.033219234874015145,0.379922356527373,-0.5270594848183414,0.044945276337539565,0.010743751143908863,0.01614689992310186,0.02233827082698231,1
40,0.29129159940412386,-1.0205892126925327,-0.11237134970259884,-0.10905809555897453,-0.3102313481683072,-0.18208451377882898,0.0027491164643975697,-0.09985194306029324,-0.07009059599235844,-0.00997531721229972,0
41,0.76189329190051,-0.4509940321750666,-0.9708075536979367,-0.1449366861104981,0.4968216396882381,-0.0750508247260917,0.013607469785735567,-0.115655325169854,-0.042428364677672754,-0.04208193905074992,0
